Month,Constabulary,Crime type,Longitude,Latitude,Count
2024-09,Gloucestershire Constabulary,Drugs,-2.2423,51.8619,1
2024-09,Gloucestershire Constabulary,Drugs,-2.2398,51.8632,2
2024-09,Gloucestershire Constabulary,Drugs,-2.2348,51.6962,1
2024-09,Gloucestershire Constabulary,Drugs,-2.2331,51.8604,1
2024-09,Gloucestershire Constabulary,Drugs,-2.2328,51.8661,1
2024-09,Gloucestershire Constabulary,Drugs,-2.2317,51.868,2
2024-09,Gloucestershire Constabulary,Drugs,-2.2307,51.8559,1
2024-09,Gloucestershire Constabulary,Drugs,-2.2294,51.8585,2
2024-09,Gloucestershire Constabulary,Drugs,-2.2287,51.855,1
2024-09,Gloucestershire Constabulary,Drugs,-2.2284,51.7445,1
2024-09,Gloucestershire Constabulary,Drugs,-2.22,51.8313,1
2024-09,Gloucestershire Constabulary,Drugs,-2.2191,51.842,1
2024-09,Gloucestershire Constabulary,Drugs,-2.2167,51.7444,2
2024-09,Gloucestershire Constabulary,Drugs,-2.2141,51.8465,1
2024-09,Gloucestershire Constabulary,Drugs,-2.214,51.8419,1
2024-09,Gloucestershire Constabulary,Drugs,-2.208,51.7444,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1938,51.8545,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1768,51.6212,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1597,51.9106,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1515,51.8461,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1401,51.9848,2
2024-09,Gloucestershire Constabulary,Drugs,-2.1367,51.9274,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1236,51.9515,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1186,51.9074,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1173,52.0021,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1165,51.9966,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1137,51.9082,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1134,51.902,2
2024-09,Gloucestershire Constabulary,Drugs,-2.112,51.9114,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1106,52.0048,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1104,51.9114,1
2024-09,Gloucestershire Constabulary,Drugs,-2.1043,51.9063,1
2024-09,Gloucestershire Constabulary,Drugs,-2.0899,51.9038,1
2024-09,Gloucestershire Constabulary,Drugs,-2.084,51.8929,1
2024-09,Gloucestershire Constabulary,Drugs,-2.0833,51.9078,1
2024-09,Gloucestershire Constabulary,Drugs,-2.0798,51.9021,1
2024-09,Gloucestershire Constabulary,Drugs,-2.0796,51.8989,1
2024-09,Gloucestershire Constabulary,Drugs,-2.0781,51.9003,1
2024-09,Gloucestershire Constabulary,Drugs,-2.0776,51.9034,1
2024-09,Gloucestershire Constabulary,Drugs,-2.077,51.8981,2
2024-09,Gloucestershire Constabulary,Drugs,-2.0657,51.9045,1
2024-09,Gloucestershire Constabulary,Drugs,-2.0526,51.9026,1
2024-09,Gloucestershire Constabulary,Drugs,-2.0353,51.9678,1
2024-09,Gloucestershire Constabulary,Drugs,-1.6782,52.0434,1
2024-09,Gloucestershire Constabulary,Other crime,-2.6633,51.6441,1
2024-09,Gloucestershire Constabulary,Other crime,-2.6362,51.7959,1
2024-09,Gloucestershire Constabulary,Other crime,-2.6087,51.8069,2
2024-09,Gloucestershire Constabulary,Other crime,-2.6031,51.7775,1
2024-09,Gloucestershire Constabulary,Other crime,-2.597,51.8008,1
2024-09,Gloucestershire Constabulary,Other crime,-2.5192,51.7276,1
2024-09,Gloucestershire Constabulary,Other crime,-2.5064,51.8181,1
2024-09,Gloucestershire Constabulary,Other crime,-2.4982,51.828,1
2024-09,Gloucestershire Constabulary,Other crime,-2.4863,51.8615,1
2024-09,Gloucestershire Constabulary,Other crime,-2.4039,51.9268,1
2024-09,Gloucestershire Constabulary,Other crime,-2.3506,51.6743,1
2024-09,Gloucestershire Constabulary,Other crime,-2.3453,51.6359,2
2024-09,Gloucestershire Constabulary,Other crime,-2.316,51.7606,1
2024-09,Gloucestershire Constabulary,Other crime,-2.3071,51.8767,1
2024-09,Gloucestershire Constabulary,Other crime,-2.3031,51.6833,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2917,51.9209,2
2024-09,Gloucestershire Constabulary,Other crime,-2.2872,51.821,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2839,51.8224,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2829,51.8298,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2821,51.7308,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2816,51.7493,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2806,51.8217,2
2024-09,Gloucestershire Constabulary,Other crime,-2.2766,51.7519,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2713,51.8179,1
2024-09,Gloucestershire Constabulary,Other crime,-2.271,51.8352,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2696,51.8234,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2661,51.8183,1
2024-09,Gloucestershire Constabulary,Other crime,-2.262,51.8363,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2592,51.8503,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2519,51.8546,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2477,51.8668,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2454,51.8617,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2447,51.8312,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2415,51.8791,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2411,51.8639,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2391,51.8481,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2362,51.8545,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2359,51.8702,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2358,51.8592,2
2024-09,Gloucestershire Constabulary,Other crime,-2.2355,51.8507,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2347,51.8152,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2344,51.7003,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2326,51.7224,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2317,51.8427,1
2024-09,Gloucestershire Constabulary,Other crime,-2.231,51.8569,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2286,51.8951,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2282,51.8602,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2264,51.8529,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2262,51.898,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2242,51.8847,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2231,51.8529,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2212,51.8524,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2155,51.8336,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2142,51.8388,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2124,51.852,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2115,51.8867,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2065,51.8449,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2028,51.8552,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2015,51.8751,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2004,51.7462,1
2024-09,Gloucestershire Constabulary,Other crime,-2.2001,51.8556,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1934,51.8583,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1872,51.855,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1857,51.8838,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1632,51.8423,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1566,51.992,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1544,51.8388,2
2024-09,Gloucestershire Constabulary,Other crime,-2.1519,51.9996,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1425,51.9761,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1402,52.0009,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1176,51.8868,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1172,51.8977,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1165,51.9139,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1073,51.9084,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1025,51.8963,1
2024-09,Gloucestershire Constabulary,Other crime,-2.1021,51.8837,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0995,51.9088,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0961,51.8744,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0939,51.8723,1
2024-09,Gloucestershire Constabulary,Other crime,-2.092,51.9999,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0853,51.9964,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0851,51.9172,2
2024-09,Gloucestershire Constabulary,Other crime,-2.0833,51.9162,2
2024-09,Gloucestershire Constabulary,Other crime,-2.0802,51.9078,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0798,51.9021,2
2024-09,Gloucestershire Constabulary,Other crime,-2.0769,51.9026,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0766,51.8957,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0741,51.9014,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0732,51.9125,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0716,51.9544,1
2024-09,Gloucestershire Constabulary,Other crime,-2.067,51.9009,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0624,51.9544,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0614,51.9553,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0553,51.7859,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0544,51.9131,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0526,51.9026,1
2024-09,Gloucestershire Constabulary,Other crime,-2.0059,51.4504,1
2024-09,Gloucestershire Constabulary,Other crime,-1.9956,51.9984,1
2024-09,Gloucestershire Constabulary,Other crime,-1.9752,51.7057,2
2024-09,Gloucestershire Constabulary,Other crime,-1.974,51.9551,1
2024-09,Gloucestershire Constabulary,Other crime,-1.9725,51.7088,1
2024-09,Gloucestershire Constabulary,Other crime,-1.9654,51.7245,1
2024-09,Gloucestershire Constabulary,Other crime,-1.9588,51.9661,1
2024-09,Gloucestershire Constabulary,Other crime,-1.8142,51.9022,1
2024-09,Gloucestershire Constabulary,Other crime,-1.781,51.7078,1
2024-09,Gloucestershire Constabulary,Other crime,-1.7575,51.8828,1
2024-09,Gloucestershire Constabulary,Other crime,-1.7238,51.9313,1
2024-09,Gloucestershire Constabulary,Other crime,-1.6954,51.9886,1
2024-09,Gloucestershire Constabulary,Other crime,-1.6813,52.0436,1
2024-09,Gloucestershire Constabulary,Other theft,-4.6867,53.3035,1
2024-09,Gloucestershire Constabulary,Other theft,-2.6608,51.6378,1
2024-09,Gloucestershire Constabulary,Other theft,-2.6519,51.811,1
2024-09,Gloucestershire Constabulary,Other theft,-2.6207,51.7893,1
2024-09,Gloucestershire Constabulary,Other theft,-2.6157,51.8106,1
2024-09,Gloucestershire Constabulary,Other theft,-2.6132,51.7898,3
2024-09,Gloucestershire Constabulary,Other theft,-2.5818,51.8339,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5744,51.7458,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5705,51.7575,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5364,51.7233,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5359,51.7244,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5311,51.7281,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5281,51.7299,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5239,51.7239,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5193,51.7191,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5145,51.7309,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5139,51.8568,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5071,51.827,1
2024-09,Gloucestershire Constabulary,Other theft,-2.5056,51.8313,3
2024-09,Gloucestershire Constabulary,Other theft,-2.4926,51.8254,1
2024-09,Gloucestershire Constabulary,Other theft,-2.4892,51.8642,1
2024-09,Gloucestershire Constabulary,Other theft,-2.478,51.8191,1
2024-09,Gloucestershire Constabulary,Other theft,-2.4717,51.7765,1
2024-09,Gloucestershire Constabulary,Other theft,-2.4578,51.8652,1
2024-09,Gloucestershire Constabulary,Other theft,-2.4529,51.8247,1
2024-09,Gloucestershire Constabulary,Other theft,-2.4247,51.6928,2
2024-09,Gloucestershire Constabulary,Other theft,-2.4186,51.9285,1
2024-09,Gloucestershire Constabulary,Other theft,-2.4113,51.9326,1
2024-09,Gloucestershire Constabulary,Other theft,-2.4043,51.9562,1
2024-09,Gloucestershire Constabulary,Other theft,-2.4042,51.874,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3785,51.6978,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3702,51.6247,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3658,51.7096,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3648,51.6991,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3633,51.943,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3598,51.8316,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3574,51.6979,2
2024-09,Gloucestershire Constabulary,Other theft,-2.353,51.6809,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3506,51.6743,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3441,51.6313,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3439,51.677,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3241,51.7424,1
2024-09,Gloucestershire Constabulary,Other theft,-2.3013,51.8816,1
2024-09,Gloucestershire Constabulary,Other theft,-2.294,51.808,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2927,51.8326,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2893,51.819,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2866,51.7417,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2796,51.8271,2
2024-09,Gloucestershire Constabulary,Other theft,-2.2746,51.9306,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2741,51.8081,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2741,51.8221,1
2024-09,Gloucestershire Constabulary,Other theft,-2.273,51.8341,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2728,51.8261,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2727,51.809,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2718,51.829,1
2024-09,Gloucestershire Constabulary,Other theft,-2.269,51.827,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2664,51.9488,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2659,51.8214,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2652,51.8226,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2649,51.8145,1
2024-09,Gloucestershire Constabulary,Other theft,-2.264,51.8205,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2637,51.8474,1
2024-09,Gloucestershire Constabulary,Other theft,-2.26,51.8372,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2599,51.8397,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2541,51.8582,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2536,51.8263,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2529,51.8581,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2512,51.8673,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2508,51.8686,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2504,51.851,2
2024-09,Gloucestershire Constabulary,Other theft,-2.2499,51.8625,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2491,51.8283,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2489,51.8672,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2486,51.8644,2
2024-09,Gloucestershire Constabulary,Other theft,-2.248,51.8567,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2477,51.8668,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2463,51.8648,5
2024-09,Gloucestershire Constabulary,Other theft,-2.2457,51.8601,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2455,51.8664,1
2024-09,Gloucestershire Constabulary,Other theft,-2.245,51.8321,2
2024-09,Gloucestershire Constabulary,Other theft,-2.2442,51.7465,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2441,51.8627,1
2024-09,Gloucestershire Constabulary,Other theft,-2.244,51.7506,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2438,51.8663,1
2024-09,Gloucestershire Constabulary,Other theft,-2.243,51.8643,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2427,51.8584,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2427,51.8636,2
2024-09,Gloucestershire Constabulary,Other theft,-2.2419,51.8651,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2418,51.8665,3
2024-09,Gloucestershire Constabulary,Other theft,-2.2417,51.8529,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2417,51.861,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2411,51.8623,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2411,51.8639,2
2024-09,Gloucestershire Constabulary,Other theft,-2.241,51.8643,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2404,51.8516,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2398,51.8632,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2389,51.869,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2385,51.8454,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2376,51.8086,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2376,51.8618,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2364,51.8612,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2361,51.8631,2
2024-09,Gloucestershire Constabulary,Other theft,-2.2359,51.8702,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2347,51.8152,2
2024-09,Gloucestershire Constabulary,Other theft,-2.2347,51.8741,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2344,51.7003,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2344,51.8475,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2337,51.8575,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2326,51.8579,1
2024-09,Gloucestershire Constabulary,Other theft,-2.232,51.8934,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2317,51.868,3
2024-09,Gloucestershire Constabulary,Other theft,-2.2298,51.8432,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2286,51.8646,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2282,51.8602,2
2024-09,Gloucestershire Constabulary,Other theft,-2.2258,51.8495,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2231,51.8529,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2224,51.8533,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2212,51.9011,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2189,51.7462,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2168,51.6919,1
2024-09,Gloucestershire Constabulary,Other theft,-2.215,51.8402,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2148,51.8601,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2142,51.8388,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2141,51.8465,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2131,51.7513,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2098,51.735,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2063,51.7375,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2053,51.9471,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2048,51.8872,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2025,51.8796,1
2024-09,Gloucestershire Constabulary,Other theft,-2.201,51.8737,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2006,51.8651,1
2024-09,Gloucestershire Constabulary,Other theft,-2.2001,51.8556,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1985,51.7451,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1939,51.8336,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1898,51.857,1
2024-09,Gloucestershire Constabulary,Other theft,-2.188,51.7533,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1872,51.855,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1802,51.8453,1
2024-09,Gloucestershire Constabulary,Other theft,-2.18,51.8429,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1786,51.7082,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1779,51.8792,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1762,51.8537,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1735,51.6793,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1735,51.8964,2
2024-09,Gloucestershire Constabulary,Other theft,-2.1709,51.8468,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1674,52.0283,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1637,52.0345,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1636,51.6457,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1629,51.7268,1
2024-09,Gloucestershire Constabulary,Other theft,-2.155,51.8426,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1549,51.9979,2
2024-09,Gloucestershire Constabulary,Other theft,-2.1544,51.8388,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1498,52.0014,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1469,51.995,1
2024-09,Gloucestershire Constabulary,Other theft,-2.145,51.977,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1397,51.8415,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1382,51.9955,2
2024-09,Gloucestershire Constabulary,Other theft,-2.1377,51.9959,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1365,51.9807,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1345,51.9969,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1279,51.8939,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1232,51.9084,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1222,51.908,2
2024-09,Gloucestershire Constabulary,Other theft,-2.1208,51.9997,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1176,51.8868,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1173,52.0021,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1172,51.8645,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1142,51.8843,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1132,51.9079,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1114,51.9078,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1112,51.896,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1079,51.8947,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1024,51.9975,1
2024-09,Gloucestershire Constabulary,Other theft,-2.1,51.8841,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0984,51.903,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0976,51.9163,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0973,51.8933,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0962,51.8967,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0947,51.9006,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0928,51.9112,1
2024-09,Gloucestershire Constabulary,Other theft,-2.09,51.9097,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0879,51.8949,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0877,51.8876,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0842,51.895,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0838,51.9019,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0804,51.9042,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0799,51.8885,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0796,51.9024,3
2024-09,Gloucestershire Constabulary,Other theft,-2.0788,51.8897,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0781,51.9022,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0778,51.901,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0769,51.9026,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0767,51.8988,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0765,51.886,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0765,51.9005,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0759,51.9018,2
2024-09,Gloucestershire Constabulary,Other theft,-2.0756,51.8802,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0736,51.9006,2
2024-09,Gloucestershire Constabulary,Other theft,-2.0732,51.9125,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0728,51.8983,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0723,51.8976,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0723,51.9007,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0718,51.8915,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0693,51.8971,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0683,51.9029,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0646,51.9419,1
2024-09,Gloucestershire Constabulary,Other theft,-2.064,51.9483,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0616,51.9436,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0607,51.8833,1
2024-09,Gloucestershire Constabulary,Other theft,-2.055,51.8831,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0545,51.8487,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0536,51.8885,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0518,51.8728,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0512,51.9069,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0509,51.8847,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0506,51.8824,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0504,51.8512,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0497,51.9086,2
2024-09,Gloucestershire Constabulary,Other theft,-2.0487,51.9062,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0473,51.9033,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0472,51.9025,1
2024-09,Gloucestershire Constabulary,Other theft,-2.0368,51.7831,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9754,51.708,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9749,51.7337,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9728,51.6547,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9711,51.7079,1
2024-09,Gloucestershire Constabulary,Other theft,-1.97,51.7165,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9688,51.9517,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9685,51.7163,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9677,51.712,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9658,51.7162,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9628,51.7074,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9591,51.7089,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9537,51.7067,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9535,51.7203,1
2024-09,Gloucestershire Constabulary,Other theft,-1.9492,51.9377,1
