Constabulary,Crime type,Longitude,Latitude,Count
Dorset Police,Anti-social behaviour,-2.5183,50.9551,1
Dorset Police,Anti-social behaviour,-2.5181,50.9466,1
Dorset Police,Anti-social behaviour,-2.518,50.9503,6
Dorset Police,Anti-social behaviour,-2.518,50.9543,2
Dorset Police,Anti-social behaviour,-2.518,50.9558,3
Dorset Police,Anti-social behaviour,-2.5178,50.9577,1
Dorset Police,Anti-social behaviour,-2.5173,50.9511,4
Dorset Police,Anti-social behaviour,-2.517,50.9451,1
Dorset Police,Anti-social behaviour,-2.5166,50.9552,3
Dorset Police,Anti-social behaviour,-2.5165,50.949,4
Dorset Police,Anti-social behaviour,-2.5163,50.9453,1
Dorset Police,Anti-social behaviour,-2.5162,50.9463,2
Dorset Police,Anti-social behaviour,-2.5156,50.9515,2
Dorset Police,Anti-social behaviour,-2.5155,50.945,1
Dorset Police,Anti-social behaviour,-2.5147,50.9552,2
Dorset Police,Anti-social behaviour,-2.5146,50.9451,5
Dorset Police,Anti-social behaviour,-2.5146,50.9459,1
Dorset Police,Anti-social behaviour,-2.5146,50.9584,2
Dorset Police,Anti-social behaviour,-2.5144,50.9539,3
Dorset Police,Anti-social behaviour,-2.5139,50.7122,3
Dorset Police,Anti-social behaviour,-2.5138,50.9531,4
Dorset Police,Anti-social behaviour,-2.5133,50.9439,3
Dorset Police,Anti-social behaviour,-2.5132,50.9535,1
Dorset Police,Anti-social behaviour,-2.5124,50.9597,2
Dorset Police,Anti-social behaviour,-2.5122,50.9467,1
Dorset Police,Anti-social behaviour,-2.5121,50.9498,1
Dorset Police,Anti-social behaviour,-2.5117,50.9456,4
Dorset Police,Anti-social behaviour,-2.5109,50.9536,2
Dorset Police,Anti-social behaviour,-2.5101,50.9404,3
Dorset Police,Anti-social behaviour,-2.5099,50.9566,1
Dorset Police,Anti-social behaviour,-2.509,50.6154,1
Dorset Police,Anti-social behaviour,-2.5087,50.955,2
Dorset Police,Anti-social behaviour,-2.5086,50.8599,3
Dorset Police,Anti-social behaviour,-2.5085,50.9515,1
Dorset Police,Anti-social behaviour,-2.5084,50.6255,7
Dorset Police,Anti-social behaviour,-2.5081,50.9503,4
Dorset Police,Anti-social behaviour,-2.5076,50.9562,3
Dorset Police,Anti-social behaviour,-2.5075,50.9525,1
Dorset Police,Anti-social behaviour,-2.507,50.6247,2
Dorset Police,Anti-social behaviour,-2.5068,50.6235,1
Dorset Police,Anti-social behaviour,-2.5064,50.9537,1
Dorset Police,Anti-social behaviour,-2.5032,50.9164,3
Dorset Police,Anti-social behaviour,-2.5027,50.6244,2
Dorset Police,Anti-social behaviour,-2.5023,50.9151,2
Dorset Police,Anti-social behaviour,-2.5019,50.6258,4
Dorset Police,Anti-social behaviour,-2.5015,50.9159,2
Dorset Police,Anti-social behaviour,-2.4999,50.6254,2
Dorset Police,Anti-social behaviour,-2.4989,50.62,1
Dorset Police,Anti-social behaviour,-2.4988,50.6141,1
Dorset Police,Anti-social behaviour,-2.4984,50.6207,1
Dorset Police,Anti-social behaviour,-2.4984,50.6983,1
Dorset Police,Anti-social behaviour,-2.4982,50.6249,1
Dorset Police,Anti-social behaviour,-2.498,50.6259,1
Dorset Police,Anti-social behaviour,-2.498,50.8635,3
Dorset Police,Anti-social behaviour,-2.4972,50.6196,1
Dorset Police,Anti-social behaviour,-2.4971,50.6143,1
Dorset Police,Anti-social behaviour,-2.4969,50.6424,1
Dorset Police,Anti-social behaviour,-2.4967,50.623,1
Dorset Police,Anti-social behaviour,-2.4963,50.6212,1
Dorset Police,Anti-social behaviour,-2.4962,50.6212,2
Dorset Police,Anti-social behaviour,-2.4958,50.6976,1
Dorset Police,Anti-social behaviour,-2.4951,50.6201,3
Dorset Police,Anti-social behaviour,-2.4947,50.6136,3
Dorset Police,Anti-social behaviour,-2.4946,50.6216,1
Dorset Police,Anti-social behaviour,-2.4945,50.9647,1
Dorset Police,Anti-social behaviour,-2.494,50.622,2
Dorset Police,Anti-social behaviour,-2.4933,50.6202,1
Dorset Police,Anti-social behaviour,-2.4931,50.6128,3
Dorset Police,Anti-social behaviour,-2.4914,50.6123,1
Dorset Police,Anti-social behaviour,-2.4913,50.6119,3
Dorset Police,Anti-social behaviour,-2.49,50.7124,1
Dorset Police,Anti-social behaviour,-2.4896,50.615,1
Dorset Police,Anti-social behaviour,-2.4884,50.6094,1
Dorset Police,Anti-social behaviour,-2.4879,50.6047,1
Dorset Police,Anti-social behaviour,-2.4874,50.6055,1
Dorset Police,Anti-social behaviour,-2.4867,50.6101,6
Dorset Police,Anti-social behaviour,-2.4865,50.5985,1
Dorset Police,Anti-social behaviour,-2.4857,50.602,1
Dorset Police,Anti-social behaviour,-2.4851,50.6063,1
Dorset Police,Anti-social behaviour,-2.4841,50.5979,2
Dorset Police,Anti-social behaviour,-2.4835,50.6063,1
Dorset Police,Anti-social behaviour,-2.4835,50.6089,2
Dorset Police,Anti-social behaviour,-2.4834,50.5974,1
Dorset Police,Anti-social behaviour,-2.4833,50.6057,2
Dorset Police,Anti-social behaviour,-2.4833,50.6071,1
Dorset Police,Anti-social behaviour,-2.4833,50.612,4
Dorset Police,Anti-social behaviour,-2.4832,50.5992,7
Dorset Police,Anti-social behaviour,-2.4832,50.6056,33
Dorset Police,Anti-social behaviour,-2.4832,50.614,4
Dorset Police,Anti-social behaviour,-2.4831,50.6003,1
Dorset Police,Anti-social behaviour,-2.483,50.6083,1
Dorset Police,Anti-social behaviour,-2.4829,50.598,2
Dorset Police,Anti-social behaviour,-2.4826,50.6079,3
Dorset Police,Anti-social behaviour,-2.4826,50.6111,20
Dorset Police,Anti-social behaviour,-2.4818,50.6141,2
Dorset Police,Anti-social behaviour,-2.4817,50.5966,1
Dorset Police,Anti-social behaviour,-2.4816,50.5997,2
Dorset Police,Anti-social behaviour,-2.481,50.5945,2
Dorset Police,Anti-social behaviour,-2.4805,50.6085,4
Dorset Police,Anti-social behaviour,-2.4803,50.5948,2
Dorset Police,Anti-social behaviour,-2.4803,50.6093,3
Dorset Police,Anti-social behaviour,-2.4802,50.6277,1
Dorset Police,Anti-social behaviour,-2.4797,50.6077,3
Dorset Police,Anti-social behaviour,-2.4797,50.6312,1
Dorset Police,Anti-social behaviour,-2.4796,50.6141,2
Dorset Police,Anti-social behaviour,-2.4795,50.5943,5
Dorset Police,Anti-social behaviour,-2.4795,50.5986,1
Dorset Police,Anti-social behaviour,-2.4795,50.6138,5
Dorset Police,Anti-social behaviour,-2.4793,50.5936,1
Dorset Police,Anti-social behaviour,-2.4793,50.5977,3
Dorset Police,Anti-social behaviour,-2.4793,50.6903,1
Dorset Police,Anti-social behaviour,-2.4792,50.5926,3
Dorset Police,Anti-social behaviour,-2.4787,50.615,3
Dorset Police,Anti-social behaviour,-2.4787,50.6216,10
Dorset Police,Anti-social behaviour,-2.4785,50.6069,3
Dorset Police,Anti-social behaviour,-2.4781,50.6085,1
Dorset Police,Anti-social behaviour,-2.4781,50.6138,8
Dorset Police,Anti-social behaviour,-2.4779,50.5919,3
Dorset Police,Anti-social behaviour,-2.4773,50.6128,10
Dorset Police,Anti-social behaviour,-2.4773,50.6212,1
Dorset Police,Anti-social behaviour,-2.4772,50.5962,1
