Constabulary,Crime type,Longitude,Latitude,Count
Hertfordshire Constabulary,Anti-social behaviour,-0.5214,51.6532,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5214,51.7305,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5213,51.6491,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5213,51.7477,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5209,51.6572,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5198,51.6202,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5196,51.6212,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5194,51.6219,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5189,51.6192,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5189,51.6523,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5188,51.65,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5169,51.6217,6
Hertfordshire Constabulary,Anti-social behaviour,-0.5169,51.6542,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5166,51.6208,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5166,51.6549,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5163,51.6205,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5154,51.6212,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5152,51.6495,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5145,51.8258,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5142,51.7458,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5141,51.6585,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5141,51.7471,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5136,51.6216,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5135,51.6197,2
Hertfordshire Constabulary,Anti-social behaviour,-0.513,51.6379,9
Hertfordshire Constabulary,Anti-social behaviour,-0.5127,51.6239,6
Hertfordshire Constabulary,Anti-social behaviour,-0.5123,51.6628,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5117,51.7158,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5116,51.6508,3
