Constabulary,Crime type,Longitude,Latitude,Count
Hampshire Constabulary,Anti-social behaviour,-1.6506,50.7422,2
Hampshire Constabulary,Anti-social behaviour,-1.6492,50.7679,1
Hampshire Constabulary,Anti-social behaviour,-1.6489,50.766,1
Hampshire Constabulary,Anti-social behaviour,-1.6482,50.8517,1
Hampshire Constabulary,Anti-social behaviour,-1.6474,50.7571,2
Hampshire Constabulary,Anti-social behaviour,-1.6468,50.7508,1
Hampshire Constabulary,Anti-social behaviour,-1.6447,50.7557,1
Hampshire Constabulary,Anti-social behaviour,-1.6447,50.7626,1
Hampshire Constabulary,Anti-social behaviour,-1.6443,50.7651,1
Hampshire Constabulary,Anti-social behaviour,-1.6419,50.7641,1
Hampshire Constabulary,Anti-social behaviour,-1.6418,50.7622,1
Hampshire Constabulary,Anti-social behaviour,-1.6407,50.7619,1
Hampshire Constabulary,Anti-social behaviour,-1.6405,50.7622,2
Hampshire Constabulary,Anti-social behaviour,-1.6404,50.753,1
Hampshire Constabulary,Anti-social behaviour,-1.64,50.764,1
Hampshire Constabulary,Anti-social behaviour,-1.6394,50.757,1
Hampshire Constabulary,Anti-social behaviour,-1.6388,50.7572,1
Hampshire Constabulary,Anti-social behaviour,-1.6384,50.7592,1
Hampshire Constabulary,Anti-social behaviour,-1.6376,50.7602,1
Hampshire Constabulary,Anti-social behaviour,-1.6375,50.9009,1
Hampshire Constabulary,Anti-social behaviour,-1.6367,50.7561,1
Hampshire Constabulary,Anti-social behaviour,-1.6366,50.7536,1
Hampshire Constabulary,Anti-social behaviour,-1.6363,50.7607,1
Hampshire Constabulary,Anti-social behaviour,-1.6356,50.754,1
Hampshire Constabulary,Anti-social behaviour,-1.6353,50.7564,2
Hampshire Constabulary,Anti-social behaviour,-1.635,50.7542,2
Hampshire Constabulary,Anti-social behaviour,-1.6283,50.779,1
Hampshire Constabulary,Anti-social behaviour,-1.6255,50.906,1
Hampshire Constabulary,Anti-social behaviour,-1.6247,50.7608,1
Hampshire Constabulary,Anti-social behaviour,-1.624,50.7613,1
Hampshire Constabulary,Anti-social behaviour,-1.6216,50.7614,1
Hampshire Constabulary,Anti-social behaviour,-1.6146,50.9259,1
Hampshire Constabulary,Anti-social behaviour,-1.6126,50.7873,3
Hampshire Constabulary,Anti-social behaviour,-1.6118,50.7906,1
Hampshire Constabulary,Anti-social behaviour,-1.6104,50.7857,2
Hampshire Constabulary,Anti-social behaviour,-1.61,50.7524,1
Hampshire Constabulary,Anti-social behaviour,-1.61,50.7581,2
Hampshire Constabulary,Anti-social behaviour,-1.6098,50.7882,1
Hampshire Constabulary,Anti-social behaviour,-1.6095,50.7913,1
Hampshire Constabulary,Anti-social behaviour,-1.6094,51.0688,1
Hampshire Constabulary,Anti-social behaviour,-1.6093,50.7898,7
Hampshire Constabulary,Anti-social behaviour,-1.6092,50.7254,2
Hampshire Constabulary,Anti-social behaviour,-1.6085,50.7841,1
Hampshire Constabulary,Anti-social behaviour,-1.6075,50.7841,2
Hampshire Constabulary,Anti-social behaviour,-1.6063,50.7904,1
Hampshire Constabulary,Anti-social behaviour,-1.6057,50.7816,2
Hampshire Constabulary,Anti-social behaviour,-1.6054,50.78,1
Hampshire Constabulary,Anti-social behaviour,-1.6054,51.1769,1
Hampshire Constabulary,Anti-social behaviour,-1.604,51.1743,1
Hampshire Constabulary,Anti-social behaviour,-1.6036,50.7858,1
