Constabulary,Crime type,Longitude,Latitude,Count
South Wales Police,Anti-social behaviour,-3.9806,51.6198,1
South Wales Police,Anti-social behaviour,-3.9806,51.656,2
South Wales Police,Anti-social behaviour,-3.9806,51.708,3
South Wales Police,Anti-social behaviour,-3.9804,51.6457,1
South Wales Police,Anti-social behaviour,-3.9804,51.6474,2
South Wales Police,Anti-social behaviour,-3.9804,51.6485,5
South Wales Police,Anti-social behaviour,-3.9803,51.6395,2
South Wales Police,Anti-social behaviour,-3.98,51.6453,2
South Wales Police,Anti-social behaviour,-3.9797,51.6241,3
South Wales Police,Anti-social behaviour,-3.9797,51.652,3
South Wales Police,Anti-social behaviour,-3.9793,51.6388,6
South Wales Police,Anti-social behaviour,-3.9792,51.6248,1
South Wales Police,Anti-social behaviour,-3.9791,51.6259,2
South Wales Police,Anti-social behaviour,-3.9791,51.6369,3
South Wales Police,Anti-social behaviour,-3.979,51.6575,1
South Wales Police,Anti-social behaviour,-3.9788,51.6517,1
South Wales Police,Anti-social behaviour,-3.9784,51.6414,1
South Wales Police,Anti-social behaviour,-3.9784,51.6477,2
South Wales Police,Anti-social behaviour,-3.9784,51.652,15
South Wales Police,Anti-social behaviour,-3.9783,51.6295,1
South Wales Police,Anti-social behaviour,-3.9783,51.6332,1
South Wales Police,Anti-social behaviour,-3.9782,51.6167,3
South Wales Police,Anti-social behaviour,-3.9782,51.6231,1
South Wales Police,Anti-social behaviour,-3.9781,51.6379,1
South Wales Police,Anti-social behaviour,-3.9781,51.6525,9
South Wales Police,Anti-social behaviour,-3.9778,51.6213,1
South Wales Police,Anti-social behaviour,-3.9778,51.6467,2
South Wales Police,Anti-social behaviour,-3.9776,51.6552,2
South Wales Police,Anti-social behaviour,-3.9774,51.6543,1
South Wales Police,Anti-social behaviour,-3.9771,51.6382,1
South Wales Police,Anti-social behaviour,-3.9771,51.6579,1
South Wales Police,Anti-social behaviour,-3.977,51.6312,4
South Wales Police,Anti-social behaviour,-3.9767,51.6555,1
South Wales Police,Anti-social behaviour,-3.9765,51.6233,1
South Wales Police,Anti-social behaviour,-3.9765,51.6506,2
South Wales Police,Anti-social behaviour,-3.9765,51.6577,1
South Wales Police,Anti-social behaviour,-3.9763,51.6471,3
South Wales Police,Anti-social behaviour,-3.9761,51.652,6
South Wales Police,Anti-social behaviour,-3.9759,51.6569,1
South Wales Police,Anti-social behaviour,-3.9758,51.6257,1
South Wales Police,Anti-social behaviour,-3.9758,51.6323,1
South Wales Police,Anti-social behaviour,-3.9758,51.6537,1
South Wales Police,Anti-social behaviour,-3.9756,51.6293,2
South Wales Police,Anti-social behaviour,-3.9756,51.6499,1
South Wales Police,Anti-social behaviour,-3.9754,51.6461,1
South Wales Police,Anti-social behaviour,-3.9753,51.639,1
South Wales Police,Anti-social behaviour,-3.9751,51.6333,2
South Wales Police,Anti-social behaviour,-3.9749,51.6285,5
South Wales Police,Anti-social behaviour,-3.9748,51.6325,3
South Wales Police,Anti-social behaviour,-3.9747,51.6212,2
South Wales Police,Anti-social behaviour,-3.9745,51.6576,1
South Wales Police,Anti-social behaviour,-3.9744,51.6489,2
South Wales Police,Anti-social behaviour,-3.9741,51.6435,1
South Wales Police,Anti-social behaviour,-3.9741,51.6522,16
South Wales Police,Anti-social behaviour,-3.9739,51.6464,8
South Wales Police,Anti-social behaviour,-3.9738,51.6516,1
South Wales Police,Anti-social behaviour,-3.9737,51.654,10
South Wales Police,Anti-social behaviour,-3.9736,51.6343,1
South Wales Police,Anti-social behaviour,-3.9735,51.6385,1
South Wales Police,Anti-social behaviour,-3.9734,51.6178,1
South Wales Police,Anti-social behaviour,-3.9734,51.6546,2
South Wales Police,Anti-social behaviour,-3.9732,51.6266,2
South Wales Police,Anti-social behaviour,-3.9731,51.6446,3
